ts	hostid	type	mod	value	tag
1782928800000	host001	pref	mem_used	51227	mem_metric
1782928800000	host001	pref	mem_free	104261	mem_metric
1782928800000	host001	pref	mem_buff	97967	mem_metric
1782928800000	host001	pref	mem_cache	108382	mem_metric
1782928800000	host001	pref	mem_swap	126781	mem_metric
1782928800000	host001	pref	net_in	64.95	net_speed_mb
1782928800000	host001	pref	net_out	561.16	net_speed_mb
1782928800000	host001	pref	net_pktin	67178	net_packets
1782928800000	host001	pref	net_pktout	2617	net_packets
1782928800000	host001	pref	load1	23.67	load_average
1782928800000	host001	pref	load5	0.85	load_average
1782928800000	host001	pref	load15	19.41	load_average
1782928800000	host001	pref	proc_run	480	proc_count
1782928800000	host001	pref	proc_block	403	proc_count
1782928800000	host001	pref	proc_total	112	proc_count
1782932400000	host001	pref	cpu_user	21.80	cpu_percent
1782932400000	host001	pref	cpu_sys	0.16	cpu_percent
1782932400000	host001	pref	cpu_wait	32.47	cpu_percent
1782932400000	host001	pref	cpu_idle	64.22	cpu_percent
1782932400000	host001	pref	cpu_usage	68.32	cpu_percent
1782932400000	host001	pref	mem_used	1481	mem_metric
1782932400000	host001	pref	mem_free	107792	mem_metric
1782932400000	host001	pref	mem_buff	73866	mem_metric
1782932400000	host001	pref	mem_cache	9837	mem_metric
1782932400000	host001	pref	mem_swap	86703	mem_metric
1782932400000	host001	pref	net_in	467.41	net_speed_mb
1782932400000	host001	pref	net_out	49.08	net_speed_mb
1782932400000	host001	pref	net_pktin	25730	net_packets
1782932400000	host001	pref	net_pktout	17817	net_packets
1782932400000	host001	pref	load1	15.99	load_average
1782932400000	host001	pref	load5	13.00	load_average
1782932400000	host001	pref	load15	5.39	load_average
1782932400000	host001	pref	proc_run	12	proc_count
1782932400000	host001	pref	proc_block	176	proc_count
1782932400000	host001	pref	proc_total	475	proc_count
1782936000000	host001	pref	cpu_user	42.20	cpu_percent
1782936000000	host001	pref	cpu_sys	33.42	cpu_percent
1782936000000	host001	pref	cpu_wait	34.52	cpu_percent
1782936000000	host001	pref	cpu_idle	54.64	cpu_percent
1782936000000	host001	pref	cpu_usage	66.75	cpu_percent
1782936000000	host001	pref	mem_used	112584	mem_metric
1782936000000	host001	pref	mem_free	66004	mem_metric
1782936000000	host001	pref	mem_buff	103901	mem_metric
1782936000000	host001	pref	mem_cache	7545	mem_metric
1782936000000	host001	pref	mem_swap	12116	mem_metric
1782936000000	host001	pref	net_in	277.60	net_speed_mb
1782936000000	host001	pref	net_out	588.71	net_speed_mb
1782936000000	host001	pref	net_pktin	17580	net_packets
1782936000000	host001	pref	net_pktout	91443	net_packets
1782936000000	host001	pref	load1	12.35	load_average
1782936000000	host001	pref	load5	4.15	load_average
1782936000000	host001	pref	load15	30.68	load_average
1782936000000	host001	pref	proc_run	53	proc_count
1782936000000	host001	pref	proc_block	288	proc_count
1782936000000	host001	pref	proc_total	171	proc_count
1782939600000	host001	pref	cpu_user	21.34	cpu_percent
1782939600000	host001	pref	cpu_sys	32.80	cpu_percent
1782939600000	host001	pref	cpu_wait	36.76	cpu_percent
1782939600000	host001	pref	cpu_idle	88.16	cpu_percent
1782939600000	host001	pref	cpu_usage	27.94	cpu_percent
1782939600000	host001	pref	mem_used	4716	mem_metric
1782939600000	host001	pref	mem_free	127395	mem_metric
1782939600000	host001	pref	mem_buff	65361	mem_metric
1782939600000	host001	pref	mem_cache	59953	mem_metric
1782939600000	host001	pref	mem_swap	27537	mem_metric
1782939600000	host001	pref	net_in	635.78	net_speed_mb
1782939600000	host001	pref	net_out	961.76	net_speed_mb
1782939600000	host001	pref	net_pktin	47450	net_packets
1782939600000	host001	pref	net_pktout	51163	net_packets
1782939600000	host001	pref	load1	22.25	load_average
1782939600000	host001	pref	load5	18.02	load_average
1782939600000	host001	pref	load15	3.60	load_average
1782939600000	host001	pref	proc_run	303	proc_count
1782939600000	host001	pref	proc_block	418	proc_count
1782939600000	host001	pref	proc_total	85	proc_count
1782943200000	host001	pref	cpu_user	7.46	cpu_percent
1782943200000	host001	pref	cpu_sys	17.71	cpu_percent
1782943200000	host001	pref	cpu_wait	40.80	cpu_percent
1782943200000	host001	pref	cpu_idle	83.32	cpu_percent
1782943200000	host001	pref	cpu_usage	77.82	cpu_percent
1782943200000	host001	pref	mem_used	49310	mem_metric
1782943200000	host001	pref	mem_free	53619	mem_metric
1782943200000	host001	pref	mem_buff	32502	mem_metric
1782943200000	host001	pref	mem_cache	113153	mem_metric
1782943200000	host001	pref	mem_swap	122587	mem_metric
1782943200000	host001	pref	net_in	729.36	net_speed_mb
1782943200000	host001	pref	net_out	568.98	net_speed_mb
1782943200000	host001	pref	net_pktin	96800	net_packets
1782943200000	host001	pref	net_pktout	86887	net_packets
1782943200000	host001	pref	load1	14.71	load_average
1782943200000	host001	pref	load5	9.04	load_average
1782943200000	host001	pref	load15	16.99	load_average
1782943200000	host001	pref	proc_run	343	proc_count
1782943200000	host001	pref	proc_block	312	proc_count
1782943200000	host001	pref	proc_total	89	proc_count
1782946800000	host001	pref	cpu_user	17.59	cpu_percent
1782946800000	host001	pref	cpu_sys	2.44	cpu_percent
1782946800000	host001	pref	cpu_wait	17.85	cpu_percent
1782946800000	host001	pref	cpu_idle	51.83	cpu_percent
1782946800000	host001	pref	cpu_usage	61.03	cpu_percent
1782946800000	host001	pref	mem_used	116273	mem_metric
1782946800000	host001	pref	mem_free	107254	mem_metric
1782946800000	host001	pref	mem_buff	95720	mem_metric
1782946800000	host001	pref	mem_cache	69829	mem_metric
1782946800000	host001	pref	mem_swap	55558	mem_metric
1782946800000	host001	pref	net_in	639.00	net_speed_mb
1782946800000	host001	pref	net_out	189.22	net_speed_mb
1782946800000	host001	pref	net_pktin	70954	net_packets
1782946800000	host001	pref	net_pktout	15813	net_packets
1782946800000	host001	pref	load1	17.64	load_average
1782946800000	host001	pref	load5	23.39	load_average
1782946800000	host001	pref	load15	15.69	load_average
1782946800000	host001	pref	proc_run	254	proc_count
1782946800000	host001	pref	proc_block	134	proc_count
1782946800000	host001	pref	proc_total	260	proc_count
1782950400000	host001	pref	cpu_user	22.46	cpu_percent
1782950400000	host001	pref	cpu_sys	49.02	cpu_percent
1782950400000	host001	pref	cpu_wait	24.96	cpu_percent
1782950400000	host001	pref	cpu_idle	65.54	cpu_percent
1782950400000	host001	pref	cpu_usage	33.04	cpu_percent
1782950400000	host001	pref	mem_used	130117	mem_metric
1782950400000	host001	pref	mem_free	81530	mem_metric
1782950400000	host001	pref	mem_buff	122725	mem_metric
1782950400000	host001	pref	mem_cache	82675	mem_metric
1782950400000	host001	pref	mem_swap	88405	mem_metric
1782950400000	host001	pref	net_in	678.13	net_speed_mb
1782950400000	host001	pref	net_out	333.16	net_speed_mb
1782950400000	host001	pref	net_pktin	72098	net_packets
1782950400000	host001	pref	net_pktout	40225	net_packets
1782950400000	host001	pref	load1	6.92	load_average
1782950400000	host001	pref	load5	7.53	load_average
1782950400000	host001	pref	load15	12.38	load_average
1782950400000	host001	pref	proc_run	296	proc_count
1782950400000	host001	pref	proc_block	302	proc_count
1782950400000	host001	pref	proc_total	240	proc_count
1782954000000	host001	pref	cpu_user	37.59	cpu_percent
1782954000000	host001	pref	cpu_sys	8.87	cpu_percent
1782954000000	host001	pref	cpu_wait	7.23	cpu_percent
1782954000000	host001	pref	cpu_idle	22.71	cpu_percent
1782954000000	host001	pref	cpu_usage	11.02	cpu_percent
1782954000000	host001	pref	mem_used	27257	mem_metric
1782954000000	host001	pref	mem_free	9095	mem_metric
1782954000000	host001	pref	mem_buff	92384	mem_metric
1782954000000	host001	pref	mem_cache	50826	mem_metric
1782954000000	host001	pref	mem_swap	117947	mem_metric
1782954000000	host001	pref	net_in	254.25	net_speed_mb
1782954000000	host001	pref	net_out	640.45	net_speed_mb
1782954000000	host001	pref	net_pktin	16133	net_packets
1782954000000	host001	pref	net_pktout	19490	net_packets
1782954000000	host001	pref	load1	12.21	load_average
1782954000000	host001	pref	load5	15.71	load_average
1782954000000	host001	pref	load15	18.48	load_average
1782954000000	host001	pref	proc_run	291	proc_count
1782954000000	host001	pref	proc_block	215	proc_count
1782954000000	host001	pref	proc_total	492	proc_count
1782957600000	host001	pref	cpu_user	29.26	cpu_percent
1782957600000	host001	pref	cpu_sys	9.46	cpu_percent
1782957600000	host001	pref	cpu_wait	18.48	cpu_percent
1782957600000	host001	pref	cpu_idle	70.87	cpu_percent
1782957600000	host001	pref	cpu_usage	20.97	cpu_percent
1782957600000	host001	pref	mem_used	11025	mem_metric
1782957600000	host001	pref	mem_free	33178	mem_metric
1782957600000	host001	pref	mem_buff	101248	mem_metric
1782957600000	host001	pref	mem_cache	73783	mem_metric
1782957600000	host001	pref	mem_swap	63727	mem_metric
1782957600000	host001	pref	net_in	556.86	net_speed_mb
1782957600000	host001	pref	net_out	39.70	net_speed_mb
1782957600000	host001	pref	net_pktin	84068	net_packets
1782957600000	host001	pref	net_pktout	51552	net_packets
1782957600000	host001	pref	load1	16.98	load_average
1782957600000	host001	pref	load5	16.50	load_average
1782957600000	host001	pref	load15	23.62	load_average
1782957600000	host001	pref	proc_run	400	proc_count
1782957600000	host001	pref	proc_block	244	proc_count
1782957600000	host001	pref	proc_total	191	proc_count
1782961200000	host001	pref	cpu_user	11.61	cpu_percent
1782961200000	host001	pref	cpu_sys	16.47	cpu_percent
1782961200000	host001	pref	cpu_wait	16.57	cpu_percent
1782961200000	host001	pref	cpu_idle	51.76	cpu_percent
1782961200000	host001	pref	cpu_usage	17.87	cpu_percent
1782961200000	host001	pref	mem_used	18817	mem_metric
1782961200000	host001	pref	mem_free	79434	mem_metric
1782961200000	host001	pref	mem_buff	89567	mem_metric
1782961200000	host001	pref	mem_cache	37300	mem_metric
1782961200000	host001	pref	mem_swap	102677	mem_metric
1782961200000	host001	pref	net_in	548.91	net_speed_mb
1782961200000	host001	pref	net_out	491.01	net_speed_mb
1782961200000	host001	pref	net_pktin	62921	net_packets
1782961200000	host001	pref	net_pktout	66083	net_packets
1782961200000	host001	pref	load1	3.97	load_average
1782961200000	host001	pref	load5	5.97	load_average
1782961200000	host001	pref	load15	5.05	load_average
1782961200000	host001	pref	proc_run	302	proc_count
1782961200000	host001	pref	proc_block	437	proc_count
1782961200000	host001	pref	proc_total	340	proc_count
1782964800000	host001	pref	cpu_user	29.46	cpu_percent
1782964800000	host001	pref	cpu_sys	14.52	cpu_percent
1782964800000	host001	pref	cpu_wait	18.42	cpu_percent
1782964800000	host001	pref	cpu_idle	53.90	cpu_percent
1782964800000	host001	pref	cpu_usage	47.79	cpu_percent
1782964800000	host001	pref	mem_used	22677	mem_metric
1782964800000	host001	pref	mem_free	105965	mem_metric
1782964800000	host001	pref	mem_buff	17740	mem_metric
1782964800000	host001	pref	mem_cache	19039	mem_metric
1782964800000	host001	pref	mem_swap	76915	mem_metric
1782964800000	host001	pref	net_in	221.11	net_speed_mb
1782964800000	host001	pref	net_out	440.55	net_speed_mb
1782964800000	host001	pref	net_pktin	60304	net_packets
1782964800000	host001	pref	net_pktout	66936	net_packets
1782964800000	host001	pref	load1	13.81	load_average
1782964800000	host001	pref	load5	28.98	load_average
1782964800000	host001	pref	load15	0.27	load_average
1782964800000	host001	pref	proc_run	125	proc_count
1782964800000	host001	pref	proc_block	290	proc_count
1782964800000	host001	pref	proc_total	333	proc_count
1782968400000	host001	pref	cpu_user	13.85	cpu_percent
1782968400000	host001	pref	cpu_sys	36.06	cpu_percent
1782968400000	host001	pref	cpu_wait	42.20	cpu_percent
1782968400000	host001	pref	cpu_idle	48.01	cpu_percent
1782968400000	host001	pref	cpu_usage	61.85	cpu_percent
1782968400000	host001	pref	mem_used	86007	mem_metric
1782968400000	host001	pref	mem_free	8295	mem_metric
1782968400000	host001	pref	mem_buff	42477	mem_metric
1782968400000	host001	pref	mem_cache	43708	mem_metric
1782968400000	host001	pref	mem_swap	127565	mem_metric
1782968400000	host001	pref	net_in	482.41	net_speed_mb
1782968400000	host001	pref	net_out	660.20	net_speed_mb
1782968400000	host001	pref	net_pktin	94997	net_packets
1782968400000	host001	pref	net_pktout	63244	net_packets
1782968400000	host001	pref	load1	24.99	load_average
1782968400000	host001	pref	load5	18.01	load_average
1782968400000	host001	pref	load15	14.68	load_average
1782968400000	host001	pref	proc_run	104	proc_count
1782968400000	host001	pref	proc_block	37	proc_count
1782968400000	host001	pref	proc_total	468	proc_count
1782972000000	host001	pref	cpu_user	6.28	cpu_percent
1782972000000	host001	pref	cpu_sys	15.06	cpu_percent
1782972000000	host001	pref	cpu_wait	15.09	cpu_percent
1782972000000	host001	pref	cpu_idle	43.94	cpu_percent
1782972000000	host001	pref	cpu_usage	31.23	cpu_percent
1782972000000	host001	pref	mem_used	66940	mem_metric
1782972000000	host001	pref	mem_free	122264	mem_metric
1782972000000	host001	pref	mem_buff	92206	mem_metric
1782972000000	host001	pref	mem_cache	11049	mem_metric
1782972000000	host001	pref	mem_swap	10029	mem_metric
1782972000000	host001	pref	net_in	689.97	net_speed_mb
1782972000000	host001	pref	net_out	495.00	net_speed_mb
1782972000000	host001	pref	net_pktin	4149	net_packets
1782972000000	host001	pref	net_pktout	77019	net_packets
1782972000000	host001	pref	load1	4.51	load_average
1782972000000	host001	pref	load5	31.00	load_average
1782972000000	host001	pref	load15	5.06	load_average
1782972000000	host001	pref	proc_run	316	proc_count
1782972000000	host001	pref	proc_block	139	proc_count
1782972000000	host001	pref	proc_total	263	proc_count
1782975600000	host001	pref	cpu_user	1.73	cpu_percent
1782975600000	host001	pref	cpu_sys	39.36	cpu_percent
1782975600000	host001	pref	cpu_wait	19.03	cpu_percent
1782975600000	host001	pref	cpu_idle	72.64	cpu_percent
1782975600000	host001	pref	cpu_usage	32.99	cpu_percent
1782975600000	host001	pref	mem_used	85388	mem_metric
1782975600000	host001	pref	mem_free	47205	mem_metric
1782975600000	host001	pref	mem_buff	131022	mem_metric
1782975600000	host001	pref	mem_cache	55773	mem_metric
1782975600000	host001	pref	mem_swap	25462	mem_metric
1782975600000	host001	pref	net_in	882.07	net_speed_mb
1782975600000	host001	pref	net_out	256.66	net_speed_mb
1782975600000	host001	pref	net_pktin	26144	net_packets
1782975600000	host001	pref	net_pktout	75578	net_packets
1782975600000	host001	pref	load1	3.22	load_average
1782975600000	host001	pref	load5	17.15	load_average
1782975600000	host001	pref	load15	28.48	load_average
1782975600000	host001	pref	proc_run	404	proc_count
1782975600000	host001	pref	proc_block	235	proc_count
1782975600000	host001	pref	proc_total	499	proc_count
1782979200000	host001	pref	cpu_user	0.24	cpu_percent
1782979200000	host001	pref	cpu_sys	26.04	cpu_percent
1782979200000	host001	pref	cpu_wait	15.77	cpu_percent
1782979200000	host001	pref	cpu_idle	21.24	cpu_percent
1782979200000	host001	pref	cpu_usage	47.95	cpu_percent
1782979200000	host001	pref	mem_used	36711	mem_metric
1782979200000	host001	pref	mem_free	30886	mem_metric
1782979200000	host001	pref	mem_buff	102475	mem_metric
1782979200000	host001	pref	mem_cache	121969	mem_metric
1782979200000	host001	pref	mem_swap	76942	mem_metric
1782979200000	host001	pref	net_in	643.25	net_speed_mb
1782979200000	host001	pref	net_out	272.66	net_speed_mb
1782979200000	host001	pref	net_pktin	13913	net_packets
1782979200000	host001	pref	net_pktout	7922	net_packets
1782979200000	host001	pref	load1	25.15	load_average
1782979200000	host001	pref	load5	2.17	load_average
1782979200000	host001	pref	load15	9.60	load_average
1782979200000	host001	pref	proc_run	439	proc_count
1782979200000	host001	pref	proc_block	249	proc_count
1782979200000	host001	pref	proc_total	399	proc_count
1782982800000	host001	pref	cpu_user	37.43	cpu_percent
1782982800000	host001	pref	cpu_sys	23.70	cpu_percent
1782982800000	host001	pref	cpu_wait	31.11	cpu_percent
1782982800000	host001	pref	cpu_idle	46.16	cpu_percent
1782982800000	host001	pref	cpu_usage	68.11	cpu_percent
1782982800000	host001	pref	mem_used	20718	mem_metric
1782982800000	host001	pref	mem_free	16062	mem_metric
1782982800000	host001	pref	mem_buff	121718	mem_metric
1782982800000	host001	pref	mem_cache	126554	mem_metric
1782982800000	host001	pref	mem_swap	1207	mem_metric
1782982800000	host001	pref	net_in	106.89	net_speed_mb
1782982800000	host001	pref	net_out	524.62	net_speed_mb
1782982800000	host001	pref	net_pktin	9306	net_packets
1782982800000	host001	pref	net_pktout	66182	net_packets
1782982800000	host001	pref	load1	17.47	load_average
1782982800000	host001	pref	load5	20.50	load_average
1782982800000	host001	pref	load15	13.31	load_average
1782982800000	host001	pref	proc_run	457	proc_count
1782982800000	host001	pref	proc_block	480	proc_count
1782982800000	host001	pref	proc_total	318	proc_count
1782986400000	host001	pref	cpu_user	32.08	cpu_percent
1782986400000	host001	pref	cpu_sys	10.71	cpu_percent
